ID_Venta,Fecha_venta,ID_producto,ID_Zona,Venta,ID_Vendedor,ID_Cliente,Nombre_cliente,Direccion_cliente,Pais_cliente,Telefono_cliente,Clasificacion_credito,Producto,Zona_venta,Apellido_Vendedor,Nombre_vendedor,Edad_vendedor,Estado_civil_vendedor,Salario_vendedor,Telefono_vendedor,Fecha_de_venta,Anio_de_venta,Dia_de_venta,Mes_de_venta,Nombre_dia,Nombre_mes,Trimestre
1042,07/01/2017 0:00,4,3,374310,47,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Nave,Centro,LEON,MARIO,31,Casado,38368,52-7467787,07/01/2017,2017,7,1,S bado,Enero,1
1043,08/01/2017 0:00,4,3,1844004,35,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Nave,Centro,GARRIDO,INES,36,Casado,34816,52-5023604,08/01/2017,2017,8,1,Domingo,Enero,1
1044,08/01/2017 0:00,6,3,1603196,30,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Consultorio,Centro,SANCHEZ,ADRIAN,37,Casado,33019,52-9113674,08/01/2017,2017,8,1,Domingo,Enero,1
1045,08/01/2017 0:00,1,2,2402920,41,5,Honduland,Avenida Gobernador 874,Honduras,,B,Terreno,Oeste,BENITO,MARIA ELENA,59,Casado,39036,52-7174212,08/01/2017,2017,8,1,Domingo,Enero,1
1046,08/01/2017 0:00,4,2,1823280,40,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Nave,Oeste,SANTAMARIA,ANA BELEN,60,Casado,30063,52-8331445,08/01/2017,2017,8,1,Domingo,Enero,1
1047,08/01/2017 0:00,3,4,949693,10,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Local,Sur,MARTINEZ,JOSE LUIS,44,Soltero,20931,52-8018628,08/01/2017,2017,8,1,Domingo,Enero,1
1048,09/01/2017 0:00,4,4,2362572,8,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Nave,Sur,LEON,JAVIER,38,Soltero,36118,52-8874444,09/01/2017,2017,9,1,Lunes,Enero,1
1049,09/01/2017 0:00,3,4,672987,41,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Local,Sur,BENITO,MARIA ELENA,59,Casado,39036,52-7174212,09/01/2017,2017,9,1,Lunes,Enero,1
1050,09/01/2017 0:00,4,3,703680,17,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Nave,Centro,GONZALEZ,LAURA,25,Soltero,26488,52-7180322,09/01/2017,2017,9,1,Lunes,Enero,1
1051,09/01/2017 0:00,1,1,1940448,34,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Terreno,Norte,BLANCO,EVA MARIA,56,Soltero,35991,52-8364603,09/01/2017,2017,9,1,Lunes,Enero,1
1052,09/01/2017 0:00,7,2,624600,49,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Remates,Oeste,GABARRI,JAIME,27,Casado,34054,52-8454005,09/01/2017,2017,9,1,Lunes,Enero,1
1053,10/01/2017 0:00,5,2,224280,11,5,Honduland,Avenida Gobernador 874,Honduras,,B,Isla,Oeste,GARCIA,FRANCISCO JAVIER,47,Casado,34525,52-6934824,10/01/2017,2017,10,1,Martes,Enero,1
1054,11/01/2017 0:00,3,4,2138771,34,5,Honduland,Avenida Gobernador 874,Honduras,,B,Local,Sur,BLANCO,EVA MARIA,56,Soltero,35991,52-8364603,11/01/2017,2017,11,1,Mi rcoles,Enero,1
1055,11/01/2017 0:00,2,1,1250408,27,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Oficina,Norte,MARIN,ANTONIA,43,Soltero,31272,52-7486806,11/01/2017,2017,11,1,Mi rcoles,Enero,1
1056,12/01/2017 0:00,4,2,300105,44,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Nave,Oeste,DIAZ,SANTIAGO,55,Casado,31119,52-4165349,12/01/2017,2017,12,1,Jueves,Enero,1
1057,12/01/2017 0:00,4,4,599850,18,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Nave,Sur,LOPEZ,MARIA TERESA,34,Casado,43909,52-5697896,12/01/2017,2017,12,1,Jueves,Enero,1
1058,12/01/2017 0:00,1,4,1919827,36,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Terreno,Sur,GUTIERREZ,MIRIAM,27,Soltero,38620,52-4159394,12/01/2017,2017,12,1,Jueves,Enero,1
1059,13/01/2017 0:00,3,2,573230,39,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Local,Oeste,MUNOZ,LORENA,26,Casado,41778,52-9453091,13/01/2017,2017,13,1,Viernes,Enero,1
1060,14/01/2017 0:00,6,4,500560,9,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Consultorio,Sur,HERNANDEZ,DANIEL,37,Casado,33192,52-5565477,14/01/2017,2017,14,1,S bado,Enero,1
1061,14/01/2017 0:00,5,4,259515,15,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Isla,Sur,RUIZ,MIGUEL,26,Casado,33489,52-4680206,14/01/2017,2017,14,1,S bado,Enero,1
1062,15/01/2017 0:00,1,3,652052,8,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Terreno,Centro,LEON,JAVIER,38,Soltero,36118,52-8874444,15/01/2017,2017,15,1,Domingo,Enero,1
1063,16/01/2017 0:00,3,4,1886541,22,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Local,Sur,ALONSO,MARIA ANGELES,30,Soltero,31385,52-6002934,16/01/2017,2017,16,1,Lunes,Enero,1
1064,16/01/2017 0:00,6,2,607200,35,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Consultorio,Oeste,GARRIDO,INES,36,Casado,34816,52-5023604,16/01/2017,2017,16,1,Lunes,Enero,1
1065,16/01/2017 0:00,5,1,1502800,19,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Isla,Norte,GOMEZ,ANA,45,Casado,41839,52-5074633,16/01/2017,2017,16,1,Lunes,Enero,1
1066,17/01/2017 0:00,4,2,2808008,44,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Nave,Oeste,DIAZ,SANTIAGO,55,Casado,31119,52-4165349,17/01/2017,2017,17,1,Martes,Enero,1
1067,17/01/2017 0:00,4,1,892620,49,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Nave,Norte,GABARRI,JAIME,27,Casado,34054,52-8454005,17/01/2017,2017,17,1,Martes,Enero,1
1068,18/01/2017 0:00,1,4,1471197,1,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Terreno,Sur,SANCHEZ,ANTONIO,25,Soltero,40693,52-3519683,18/01/2017,2017,18,1,Mi rcoles,Enero,1
1069,18/01/2017 0:00,2,3,1065744,23,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Oficina,Centro,PASCUAL,FRANCISCA,29,Casado,26106,52-9055637,18/01/2017,2017,18,1,Mi rcoles,Enero,1
1070,18/01/2017 0:00,1,1,1162784,36,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Terreno,Norte,GUTIERREZ,MIRIAM,27,Soltero,38620,52-4159394,18/01/2017,2017,18,1,Mi rcoles,Enero,1
1071,18/01/2017 0:00,1,2,1134452,38,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Terreno,Oeste,PALACIOS,DANIELA,43,Soltero,42704,52-4612412,18/01/2017,2017,18,1,Mi rcoles,Enero,1
1072,19/01/2017 0:00,6,2,592152,23,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Consultorio,Oeste,PASCUAL,FRANCISCA,29,Casado,26106,52-9055637,19/01/2017,2017,19,1,Jueves,Enero,1
1073,19/01/2017 0:00,3,3,2083866,28,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Local,Centro,EZQUERRO,DOLORES,37,Casado,18052,52-7313181,19/01/2017,2017,19,1,Jueves,Enero,1
1074,19/01/2017 0:00,5,1,2141830,1,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Isla,Norte,SANCHEZ,ANTONIO,25,Soltero,40693,52-3519683,19/01/2017,2017,19,1,Jueves,Enero,1
1075,20/01/2017 0:00,1,4,2275050,9,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Terreno,Sur,HERNANDEZ,DANIEL,37,Casado,33192,52-5565477,20/01/2017,2017,20,1,Viernes,Enero,1
1076,20/01/2017 0:00,1,1,298368,6,5,Honduland,Avenida Gobernador 874,Honduras,,B,Terreno,Norte,FERRERO,JUAN,30,Soltero,31639,52-4517685,20/01/2017,2017,20,1,Viernes,Enero,1
1077,20/01/2017 0:00,2,4,1911604,43,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Oficina,Sur,OCHOA,JOAQUIN,49,Casado,44189,52-7913645,20/01/2017,2017,20,1,Viernes,Enero,1
1078,21/01/2017 0:00,3,4,1850644,3,5,Honduland,Avenida Gobernador 874,Honduras,,B,Local,Sur,MARTINEZ,JOSE,45,Casado,43797,52-3499058,21/01/2017,2017,21,1,S bado,Enero,1
1079,21/01/2017 0:00,3,2,777686,45,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Local,Oeste,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,21/01/2017,2017,21,1,S bado,Enero,1
1080,21/01/2017 0:00,2,1,2279354,47,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Oficina,Norte,LEON,MARIO,31,Casado,38368,52-7467787,21/01/2017,2017,21,1,S bado,Enero,1
1081,21/01/2017 0:00,6,4,1128420,31,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Consultorio,Sur,CALVO,JUAN JOSE,56,Soltero,35510,52-6487633,21/01/2017,2017,21,1,S bado,Enero,1
1082,22/01/2017 0:00,3,3,1615128,45,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Local,Centro,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,22/01/2017,2017,22,1,Domingo,Enero,1
1083,22/01/2017 0:00,3,3,1332030,9,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Local,Centro,HERNANDEZ,DANIEL,37,Casado,33192,52-5565477,22/01/2017,2017,22,1,Domingo,Enero,1
1084,22/01/2017 0:00,1,2,1370138,23,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Terreno,Oeste,PASCUAL,FRANCISCA,29,Casado,26106,52-9055637,22/01/2017,2017,22,1,Domingo,Enero,1
1085,22/01/2017 0:00,5,4,424175,5,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Isla,Sur,CUEVAS,DAVID,41,Casado,27574,52-3519737,22/01/2017,2017,22,1,Domingo,Enero,1
1086,22/01/2017 0:00,6,1,2546180,39,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Consultorio,Norte,MUNOZ,LORENA,26,Casado,41778,52-9453091,22/01/2017,2017,22,1,Domingo,Enero,1
1087,23/01/2017 0:00,1,3,1199730,20,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Terreno,Centro,RODRIGUEZ,CRISTINA,52,Soltero,24468,52-5686768,23/01/2017,2017,23,1,Lunes,Enero,1
1088,23/01/2017 0:00,5,3,760176,44,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Isla,Centro,DIAZ,SANTIAGO,55,Casado,31119,52-4165349,23/01/2017,2017,23,1,Lunes,Enero,1
1089,24/01/2017 0:00,5,4,1081248,17,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Isla,Sur,GONZALEZ,LAURA,25,Soltero,26488,52-7180322,24/01/2017,2017,24,1,Martes,Enero,1
1090,25/01/2017 0:00,2,4,1816793,26,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Oficina,Sur,DIAZ,MARIA JOSE,33,Soltero,30210,52-8700147,25/01/2017,2017,25,1,Mi rcoles,Enero,1
1091,25/01/2017 0:00,3,3,943800,26,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Local,Centro,DIAZ,MARIA JOSE,33,Soltero,30210,52-8700147,25/01/2017,2017,25,1,Mi rcoles,Enero,1
1092,26/01/2017 0:00,6,3,2130375,15,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Consultorio,Centro,RUIZ,MIGUEL,26,Casado,33489,52-4680206,26/01/2017,2017,26,1,Jueves,Enero,1
1093,28/01/2017 0:00,1,2,2209344,11,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Terreno,Oeste,GARCIA,FRANCISCO JAVIER,47,Casado,34525,52-6934824,28/01/2017,2017,28,1,S bado,Enero,1
1094,29/01/2017 0:00,6,4,1187477,49,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Consultorio,Sur,GABARRI,JAIME,27,Casado,34054,52-8454005,29/01/2017,2017,29,1,Domingo,Enero,1
1095,29/01/2017 0:00,2,4,1772700,9,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Oficina,Sur,HERNANDEZ,DANIEL,37,Casado,33192,52-5565477,29/01/2017,2017,29,1,Domingo,Enero,1
1096,29/01/2017 0:00,2,2,539392,28,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Oficina,Oeste,EZQUERRO,DOLORES,37,Casado,18052,52-7313181,29/01/2017,2017,29,1,Domingo,Enero,1
1097,29/01/2017 0:00,3,3,771108,4,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Local,Centro,CARRASCO,FRANCISCO,52,Soltero,23299,52-9555367,29/01/2017,2017,29,1,Domingo,Enero,1
1098,29/01/2017 0:00,4,4,1960808,9,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Nave,Sur,HERNANDEZ,DANIEL,37,Casado,33192,52-5565477,29/01/2017,2017,29,1,Domingo,Enero,1
1099,30/01/2017 0:00,5,2,621314,18,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Isla,Oeste,LOPEZ,MARIA TERESA,34,Casado,43909,52-5697896,30/01/2017,2017,30,1,Lunes,Enero,1
1100,30/01/2017 0:00,6,3,1814238,5,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Consultorio,Centro,CUEVAS,DAVID,41,Casado,27574,52-3519737,30/01/2017,2017,30,1,Lunes,Enero,1
1101,30/01/2017 0:00,4,1,468952,12,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Nave,Norte,FERNANDEZ,CARLOS,33,Soltero,23888,52-7116464,30/01/2017,2017,30,1,Lunes,Enero,1
1102,30/01/2017 0:00,4,3,1950772,28,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Nave,Centro,EZQUERRO,DOLORES,37,Casado,18052,52-7313181,30/01/2017,2017,30,1,Lunes,Enero,1
1103,31/01/2017 0:00,2,1,932250,45,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Oficina,Norte,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,31/01/2017,2017,31,1,Martes,Enero,1
1104,31/01/2017 0:00,3,1,786714,31,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Local,Norte,CALVO,JUAN JOSE,56,Soltero,35510,52-6487633,31/01/2017,2017,31,1,Martes,Enero,1
1105,31/01/2017 0:00,1,3,541648,26,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Terreno,Centro,DIAZ,MARIA JOSE,33,Soltero,30210,52-8700147,31/01/2017,2017,31,1,Martes,Enero,1
1106,01/02/2017 0:00,3,2,1279434,39,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Local,Oeste,MUNOZ,LORENA,26,Casado,41778,52-9453091,01/02/2017,2017,1,2,Mi rcoles,Febrero,1
1107,02/02/2017 0:00,4,3,650580,22,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Nave,Centro,ALONSO,MARIA ANGELES,30,Soltero,31385,52-6002934,02/02/2017,2017,2,2,Jueves,Febrero,1
1108,02/02/2017 0:00,5,1,1009328,18,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Isla,Norte,LOPEZ,MARIA TERESA,34,Casado,43909,52-5697896,02/02/2017,2017,2,2,Jueves,Febrero,1
1109,02/02/2017 0:00,1,3,2064634,47,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Terreno,Centro,LEON,MARIO,31,Casado,38368,52-7467787,02/02/2017,2017,2,2,Jueves,Febrero,1
1110,02/02/2017 0:00,2,1,924990,15,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Oficina,Norte,RUIZ,MIGUEL,26,Casado,33489,52-4680206,02/02/2017,2017,2,2,Jueves,Febrero,1
1111,03/02/2017 0:00,1,4,372447,7,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Terreno,Sur,MADERO,JOSE ANTONIO,29,Soltero,17938,52-6564888,03/02/2017,2017,3,2,Viernes,Febrero,1
1112,03/02/2017 0:00,5,4,1602300,1,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Isla,Sur,SANCHEZ,ANTONIO,25,Soltero,40693,52-3519683,03/02/2017,2017,3,2,Viernes,Febrero,1
1113,03/02/2017 0:00,1,3,1323353,29,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Terreno,Centro,RUBIO,ALVARO,44,Soltero,21216,52-6616580,03/02/2017,2017,3,2,Viernes,Febrero,1
1114,04/02/2017 0:00,5,2,499244,3,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Isla,Oeste,MARTINEZ,JOSE,45,Casado,43797,52-3499058,04/02/2017,2017,4,2,S bado,Febrero,1
1115,05/02/2017 0:00,6,1,963020,20,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Consultorio,Norte,RODRIGUEZ,CRISTINA,52,Soltero,24468,52-5686768,05/02/2017,2017,5,2,Domingo,Febrero,1
1116,05/02/2017 0:00,2,1,493632,35,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Oficina,Norte,GARRIDO,INES,36,Casado,34816,52-5023604,05/02/2017,2017,5,2,Domingo,Febrero,1
1117,05/02/2017 0:00,4,2,1037498,38,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Nave,Oeste,PALACIOS,DANIELA,43,Soltero,42704,52-4612412,05/02/2017,2017,5,2,Domingo,Febrero,1
1118,06/02/2017 0:00,1,1,2741308,40,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Terreno,Norte,SANTAMARIA,ANA BELEN,60,Casado,30063,52-8331445,06/02/2017,2017,6,2,Lunes,Febrero,1
1119,07/02/2017 0:00,2,4,1912482,44,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Oficina,Sur,DIAZ,SANTIAGO,55,Casado,31119,52-4165349,07/02/2017,2017,7,2,Martes,Febrero,1
1120,07/02/2017 0:00,2,2,1707660,27,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Oficina,Oeste,MARIN,ANTONIA,43,Soltero,31272,52-7486806,07/02/2017,2017,7,2,Martes,Febrero,1
1121,07/02/2017 0:00,6,1,1592624,38,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Consultorio,Norte,PALACIOS,DANIELA,43,Soltero,42704,52-4612412,07/02/2017,2017,7,2,Martes,Febrero,1
1122,08/02/2017 0:00,6,2,1339044,29,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Consultorio,Oeste,RUBIO,ALVARO,44,Soltero,21216,52-6616580,08/02/2017,2017,8,2,Mi rcoles,Febrero,1
1123,08/02/2017 0:00,3,2,879357,8,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Local,Oeste,LEON,JAVIER,38,Soltero,36118,52-8874444,08/02/2017,2017,8,2,Mi rcoles,Febrero,1
1124,08/02/2017 0:00,6,2,1215344,7,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Consultorio,Oeste,MADERO,JOSE ANTONIO,29,Soltero,17938,52-6564888,08/02/2017,2017,8,2,Mi rcoles,Febrero,1
1125,10/02/2017 0:00,4,3,2287075,28,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Nave,Centro,EZQUERRO,DOLORES,37,Casado,18052,52-7313181,10/02/2017,2017,10,2,Viernes,Febrero,1
1126,10/02/2017 0:00,6,3,462315,33,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Consultorio,Centro,IBANEZ,MARIA VICTORIA,38,Soltero,27934,52-4389266,10/02/2017,2017,10,2,Viernes,Febrero,1
1127,11/02/2017 0:00,6,3,359775,40,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Consultorio,Centro,SANTAMARIA,ANA BELEN,60,Casado,30063,52-8331445,11/02/2017,2017,11,2,S bado,Febrero,1
1128,11/02/2017 0:00,1,4,1859480,4,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Terreno,Sur,CARRASCO,FRANCISCO,52,Soltero,23299,52-9555367,11/02/2017,2017,11,2,S bado,Febrero,1
1129,11/02/2017 0:00,3,2,899640,11,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Local,Oeste,GARCIA,FRANCISCO JAVIER,47,Casado,34525,52-6934824,11/02/2017,2017,11,2,S bado,Febrero,1
1130,12/02/2017 0:00,4,4,444338,32,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Nave,Sur,SAEZ,DIEGO,50,Casado,16786,52-4355342,12/02/2017,2017,12,2,Domingo,Febrero,1
1131,12/02/2017 0:00,1,4,795912,15,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Terreno,Sur,RUIZ,MIGUEL,26,Casado,33489,52-4680206,12/02/2017,2017,12,2,Domingo,Febrero,1
1132,12/02/2017 0:00,6,4,900956,45,5,Honduland,Avenida Gobernador 874,Honduras,,B,Consultorio,Sur,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,12/02/2017,2017,12,2,Domingo,Febrero,1
1133,12/02/2017 0:00,3,1,712404,20,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Local,Norte,RODRIGUEZ,CRISTINA,52,Soltero,24468,52-5686768,12/02/2017,2017,12,2,Domingo,Febrero,1
1134,12/02/2017 0:00,2,4,879254,29,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Oficina,Sur,RUBIO,ALVARO,44,Soltero,21216,52-6616580,12/02/2017,2017,12,2,Domingo,Febrero,1
1135,13/02/2017 0:00,4,3,349102,1,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Nave,Centro,SANCHEZ,ANTONIO,25,Soltero,40693,52-3519683,13/02/2017,2017,13,2,Lunes,Febrero,1
1136,13/02/2017 0:00,4,1,297882,43,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Nave,Norte,OCHOA,JOAQUIN,49,Casado,44189,52-7913645,13/02/2017,2017,13,2,Lunes,Febrero,1
1137,13/02/2017 0:00,6,1,563475,3,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Consultorio,Norte,MARTINEZ,JOSE,45,Casado,43797,52-3499058,13/02/2017,2017,13,2,Lunes,Febrero,1
1138,13/02/2017 0:00,4,4,1066550,38,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Nave,Sur,PALACIOS,DANIELA,43,Soltero,42704,52-4612412,13/02/2017,2017,13,2,Lunes,Febrero,1
1139,13/02/2017 0:00,5,2,742176,16,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Isla,Oeste,SAENZ,MARIA DOLORES,55,Casado,29563,52-6736893,13/02/2017,2017,13,2,Lunes,Febrero,1
1140,13/02/2017 0:00,4,3,1318660,9,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Nave,Centro,HERNANDEZ,DANIEL,37,Casado,33192,52-5565477,13/02/2017,2017,13,2,Lunes,Febrero,1
1141,13/02/2017 0:00,1,1,1601334,20,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Terreno,Norte,RODRIGUEZ,CRISTINA,52,Soltero,24468,52-5686768,13/02/2017,2017,13,2,Lunes,Febrero,1
1142,13/02/2017 0:00,4,3,1033850,42,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Nave,Centro,RAMIREZ,JUAN MANUEL,29,Soltero,44484,52-8754064,13/02/2017,2017,13,2,Lunes,Febrero,1
1143,14/02/2017 0:00,4,4,1394206,38,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Nave,Sur,PALACIOS,DANIELA,43,Soltero,42704,52-4612412,14/02/2017,2017,14,2,Martes,Febrero,1
1144,14/02/2017 0:00,4,4,2176768,30,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Nave,Sur,SANCHEZ,ADRIAN,37,Casado,33019,52-9113674,14/02/2017,2017,14,2,Martes,Febrero,1
1145,14/02/2017 0:00,6,3,850226,3,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Consultorio,Centro,MARTINEZ,JOSE,45,Casado,43797,52-3499058,14/02/2017,2017,14,2,Martes,Febrero,1
1146,14/02/2017 0:00,3,4,1090782,27,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Local,Sur,MARIN,ANTONIA,43,Soltero,31272,52-7486806,14/02/2017,2017,14,2,Martes,Febrero,1
1147,15/02/2017 0:00,5,1,1519137,6,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Isla,Norte,FERRERO,JUAN,30,Soltero,31639,52-4517685,15/02/2017,2017,15,2,Mi rcoles,Febrero,1
1148,15/02/2017 0:00,3,4,984192,33,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Local,Sur,IBANEZ,MARIA VICTORIA,38,Soltero,27934,52-4389266,15/02/2017,2017,15,2,Mi rcoles,Febrero,1
1149,15/02/2017 0:00,3,1,481656,46,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Local,Norte,HERCE,EDUARDO,51,Soltero,16612,52-6554714,15/02/2017,2017,15,2,Mi rcoles,Febrero,1
1150,15/02/2017 0:00,6,1,909090,5,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Consultorio,Norte,CUEVAS,DAVID,41,Casado,27574,52-3519737,15/02/2017,2017,15,2,Mi rcoles,Febrero,1
1151,15/02/2017 0:00,2,4,1308398,18,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Oficina,Sur,LOPEZ,MARIA TERESA,34,Casado,43909,52-5697896,15/02/2017,2017,15,2,Mi rcoles,Febrero,1
1152,16/02/2017 0:00,2,2,1966272,23,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Oficina,Oeste,PASCUAL,FRANCISCA,29,Casado,26106,52-9055637,16/02/2017,2017,16,2,Jueves,Febrero,1
1153,16/02/2017 0:00,4,1,2021232,39,5,Honduland,Avenida Gobernador 874,Honduras,,B,Nave,Norte,MUNOZ,LORENA,26,Casado,41778,52-9453091,16/02/2017,2017,16,2,Jueves,Febrero,1
1154,17/02/2017 0:00,6,4,2865688,43,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Consultorio,Sur,OCHOA,JOAQUIN,49,Casado,44189,52-7913645,17/02/2017,2017,17,2,Viernes,Febrero,1
1155,17/02/2017 0:00,4,3,857374,1,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Nave,Centro,SANCHEZ,ANTONIO,25,Soltero,40693,52-3519683,17/02/2017,2017,17,2,Viernes,Febrero,1
1156,17/02/2017 0:00,5,3,1305200,33,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Isla,Centro,IBANEZ,MARIA VICTORIA,38,Soltero,27934,52-4389266,17/02/2017,2017,17,2,Viernes,Febrero,1
